"substance" "annee_N_1" "quantite_substance_N_1" "annee.x" "quantite_substance.x" "annee.y" "quantite_substance.y"
"997" "meptyldinocap" "2008" 0 "2009" 11868.99 "2012" 57395.2225
"998" "meptyldinocap" "2008" 0 "2009" 11868.99 "2016" 32816.805
"999" "meptyldinocap" "2008" 0 "2009" 11868.99 "2017" 22154.272
"1000" "meptyldinocap" "2008" 0 "2009" 11868.99 "2011" 28880.3235
"1001" "meptyldinocap" "2008" 0 "2009" 11868.99 "2019" 19353.901
"1002" "meptyldinocap" "2008" 0 "2009" 11868.99 "2014" 39877.97485
"1003" "methomyl" "2014" 0 "2015" 8 "2010" 11.2
"1004" "methomyl" "2014" 0 "2015" 8 "2008" 34415.07
"1005" "methomyl" "2014" 0 "2015" 8 "2012" 1.25
"1006" "methomyl" "2014" 0 "2015" 8 "2009" 48.875
"1007" "methomyl" "2014" 0 "2015" 8 "2011" 1.02
"1008" "methomyl" "2014" 0 "2015" 8 "2015" 8
"1009" "methoxyfenozide" "2009" 0 "2010" 277.536 "2011" 352.968
"1010" "methoxyfenozide" "2009" 0 "2010" 277.536 "2012" 1347.192
"1011" "methoxyfenozide" "2009" 0 "2010" 277.536 "2013" 1748.16
"1012" "methoxyfenozide" "2009" 0 "2010" 277.536 "2015" 1033.2
"1013" "methoxyfenozide" "2009" 0 "2010" 277.536 "2014" 1303.92
"1014" "methoxyfenozide" "2009" 0 "2010" 277.536 "2017" 1133.04
"1015" "methoxyfenozide" "2009" 0 "2010" 277.536 "2010" 277.536
"1016" "methoxyfenozide" "2009" 0 "2010" 277.536 "2019" 1512.96
"1017" "methoxyfenozide" "2009" 0 "2010" 277.536 "2018" 1808.88
"1018" "methoxyfenozide" "2009" 0 "2010" 277.536 "2016" 1176.24
"1019" "metirame" "2010" 0 "2011" 62134.0808 "2015" 819400.62868
"1020" "metirame" "2010" 0 "2011" 62134.0808 "2013" 469181.77464
"1021" "metirame" "2010" 0 "2011" 62134.0808 "2017" 941901.39152
"1022" "metirame" "2010" 0 "2011" 62134.0808 "2018" 1049644.3574
"1023" "metirame" "2010" 0 "2011" 62134.0808 "2016" 1022985.955692
"1024" "metirame" "2010" 0 "2011" 62134.0808 "2011" 62134.0808
"1025" "metirame" "2010" 0 "2011" 62134.0808 "2014" 509783.45898
"1026" "metirame" "2010" 0 "2011" 62134.0808 "2012" 291002.92618
"1027" "metirame" "2010" 0 "2011" 62134.0808 "2019" 752153.82139
"1028" "metobromuron" "2014" 0 "2015" 6280 "2019" 73903.054
"1029" "metobromuron" "2014" 0 "2015" 6280 "2016" 105516.15
"1030" "metobromuron" "2014" 0 "2015" 6280 "2017" 46616.955
"1031" "metobromuron" "2014" 0 "2015" 6280 "2015" 6280
"1032" "metobromuron" "2014" 0 "2015" 6280 "2018" 166316.6
"1033" "n-hexadecylacetate" "2016" 0 "2017" 1.2918528 "2019" 76.070792
"1034" "n-hexadecylacetate" "2016" 0 "2017" 1.2918528 "2017" 1.2918528
"1035" "n-hexadecylacetate" "2016" 0 "2017" 1.2918528 "2018" 29.109586
"1036" "n-tetradecylacetate_(14ac)" "2016" 0 "2017" 0.598752 "2018" 33.2336268
"1037" "n-tetradecylacetate_(14ac)" "2016" 0 "2017" 0.598752 "2019" 77.019109
"1038" "n-tetradecylacetate_(14ac)" "2016" 0 "2017" 0.598752 "2017" 0.598752
"1039" "nitrate_de_potassium" "2012" 0 "2013" 0.074 "2013" 0.074
"1040" "npv_ha_(nucleopolyhedrovirus_d'helicoverpa_armigera)" "2018" 0 "2019" 113.47491 "2019" 113.47491
"1041" "npv_ha_(nucleopolyhedrovirus_d'helicoverpa_armigera)" "2018" 0 "2019" 113.47491 "2015" 0.52005
"1042" "npv_ha_(nucleopolyhedrovirus_d'helicoverpa_armigera)" "2018" 0 "2019" 113.47491 "2016" 0.52005
"1043" "npv_ha_(nucleopolyhedrovirus_d'helicoverpa_armigera)" "2014" 0 "2015" 0.52005 "2019" 113.47491
"1044" "npv_ha_(nucleopolyhedrovirus_d'helicoverpa_armigera)" "2014" 0 "2015" 0.52005 "2015" 0.52005
"1045" "npv_ha_(nucleopolyhedrovirus_d'helicoverpa_armigera)" "2014" 0 "2015" 0.52005 "2016" 0.52005
"1046" "nucleopolyhedrovirus" "2017" 0 "2018" 145.6 "2019" 1.456
"1047" "nucleopolyhedrovirus" "2017" 0 "2018" 145.6 "2018" 145.6
"1048" "nucleopolyhedrovirus" "2017" 0 "2018" 145.6 "2016" 0.312
"1049" "nucleopolyhedrovirus" "2015" 0 "2016" 0.312 "2019" 1.456
"1050" "nucleopolyhedrovirus" "2015" 0 "2016" 0.312 "2018" 145.6
"1051" "nucleopolyhedrovirus" "2015" 0 "2016" 0.312 "2016" 0.312
"1052" "oxamyl" "2008" 0 "2009" 6542.5 "2014" 12885
"1053" "oxamyl" "2008" 0 "2009" 6542.5 "2016" 1174
"1054" "oxamyl" "2008" 0 "2009" 6542.5 "2011" 8965.78
"1055" "oxamyl" "2008" 0 "2009" 6542.5 "2015" 8115.94
"1056" "oxamyl" "2008" 0 "2009" 6542.5 "2010" 9988.6
"1057" "oxamyl" "2008" 0 "2009" 6542.5 "2012" 8983.5
"1058" "oxamyl" "2008" 0 "2009" 6542.5 "2017" 5599
"1059" "oxamyl" "2008" 0 "2009" 6542.5 "2019" 8781
"1060" "oxamyl" "2008" 0 "2009" 6542.5 "2018" 8199.7
"1061" "oxamyl" "2008" 0 "2009" 6542.5 "2009" 6542.5
"1062" "oxamyl" "2008" 0 "2009" 6542.5 "2013" 11407
"1063" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2009" 231.75
"1064" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2008" 22227.8
"1065" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2012" 0.5
"1066" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2013" 0.75
"1067" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2010" 26
"1068" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2011" 1
"1069" "oxydemeton-methyl" "2015" 0 "2016" 7.5 "2016" 7.5
"1070" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2011" 1.2
"1071" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2017" 38.7
"1072" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2009" 0.3
"1073" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2012" 0.6
"1074" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2013" 64.22
"1075" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2019" 95.9
"1076" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2010" 0.3
"1077" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2014" 126.14
"1078" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2015" 79.4
"1079" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2018" 2
"1080" "paecilomyces_fumosoroseus" "2008" 0 "2009" 0.3 "2016" 41.4
"1081" "penthiopyrad" "2014" 0 "2015" 0.412 "2017" 161
"1082" "penthiopyrad" "2014" 0 "2015" 0.412 "2015" 0.412
"1083" "penthiopyrad" "2014" 0 "2015" 0.412 "2018" 46.6
"1084" "penthiopyrad" "2014" 0 "2015" 0.412 "2016" 432.918
"1085" "penthiopyrad" "2014" 0 "2015" 0.412 "2019" 3
"1086" "pethoxamide" "2009" 0 "2010" 582 "2018" 58975.9
"1087" "pethoxamide" "2009" 0 "2010" 582 "2015" 56063.013
"1088" "pethoxamide" "2009" 0 "2010" 582 "2010" 582
"1089" "pethoxamide" "2009" 0 "2010" 582 "2017" 60656.1464
"1090" "pethoxamide" "2009" 0 "2010" 582 "2016" 50985.405
"1091" "pethoxamide" "2009" 0 "2010" 582 "2012" 5202
"1092" "pethoxamide" "2009" 0 "2010" 582 "2014" 49820.52
"1093" "pethoxamide" "2009" 0 "2010" 582 "2013" 33719.46
"1094" "pethoxamide" "2009" 0 "2010" 582 "2011" 1350
"1095" "pethoxamide" "2009" 0 "2010" 582 "2019" 32386.92
"1096" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2019" 2.65
"1097" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2017" 3.435
"1098" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2016" 4050.1
"1099" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2015" 17.8
"1100" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2013" 0.02
"1101" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2018" 3.651
"1102" "phlebiopsis_gigantea" "2012" 0 "2013" 0.02 "2014" 216
"1103" "phosalone" "2014" 0 "2015" 20 "2011" 2.74
"1104" "phosalone" "2014" 0 "2015" 20 "2019" 1
"1105" "phosalone" "2014" 0 "2015" 20 "2009" 23.858
"1106" "phosalone" "2014" 0 "2015" 20 "2017" 6.9
"1107" "phosalone" "2014" 0 "2015" 20 "2013" 1.266
"1108" "phosalone" "2014" 0 "2015" 20 "2010" 9.468
"1109" "phosalone" "2014" 0 "2015" 20 "2016" 40.56
"1110" "phosalone" "2014" 0 "2015" 20 "2008" 6302.1256
"1111" "phosalone" "2014" 0 "2015" 20 "2018" 8.5
"1112" "phosalone" "2014" 0 "2015" 20 "2015" 20
"1113" "phosalone" "2012" 0 "2013" 1.266 "2011" 2.74
"1114" "phosalone" "2012" 0 "2013" 1.266 "2019" 1
"1115" "phosalone" "2012" 0 "2013" 1.266 "2009" 23.858
"1116" "phosalone" "2012" 0 "2013" 1.266 "2017" 6.9
"1117" "phosalone" "2012" 0 "2013" 1.266 "2013" 1.266
"1118" "phosalone" "2012" 0 "2013" 1.266 "2010" 9.468
"1119" "phosalone" "2012" 0 "2013" 1.266 "2016" 40.56
"1120" "phosalone" "2012" 0 "2013" 1.266 "2008" 6302.1256
"1121" "phosalone" "2012" 0 "2013" 1.266 "2018" 8.5
"1122" "phosalone" "2012" 0 "2013" 1.266 "2015" 20
"1123" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2016" 373306.0985
"1124" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2010" 190619.297
"1125" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2013" 245594.4445
"1126" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2015" 291669.93925
"1127" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2009" 6552.25
"1128" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2011" 188891.5335
"1129" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2019" 350440.6955
"1130" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2017" 425069.228
"1131" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2014" 269142.4895
"1132" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2012" 197569.86725
"1133" "phosphonate_de_disodium" "2008" 0 "2009" 6552.25 "2018" 630842.7825
"1134" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2018" 797979.024002
"1135" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2012" 132999.3935
"1136" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2014" 260501.0037
"1137" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2015" 239043.21215
"1138" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2017" 418920.294198
"1139" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2013" 218677.83056
"1140" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2019" 590430.368134
"1141" "phosphonate_de_potassium" "2011" 0 "2012" 132999.3935 "2016" 381768.77589
"1142" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2016" 1326.0592
"1143" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2010" 2227.34
"1144" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2017" 1311.6656
"1145" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2019" 2007.0064
"1146" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2013" 1604.68
"1147" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2009" 1649.396
"1148" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2011" 1940.184
"1149" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2012" 3045.252
"1150" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2015" 964.432
"1151" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2018" 1328.7008
"1152" "phosphure_de_magnesium" "2008" 0 "2009" 1649.396 "2014" 2993.7296
"1153" "phosphure_de_zinc" "2017" 0 "2018" 14.046744 "2019" 25.90332
"1154" "phosphure_de_zinc" "2017" 0 "2018" 14.046744 "2018" 14.046744
"1155" "pinoxaden" "2009" 0 "2010" 430.375 "2016" 88812.857625
"1156" "pinoxaden" "2009" 0 "2010" 430.375 "2018" 85906.4608
"1157" "pinoxaden" "2009" 0 "2010" 430.375 "2013" 71033.769
"1158" "pinoxaden" "2009" 0 "2010" 430.375 "2019" 68147.698325
"1159" "pinoxaden" "2009" 0 "2010" 430.375 "2014" 84121.69125
"1160" "pinoxaden" "2009" 0 "2010" 430.375 "2010" 430.375
"1161" "pinoxaden" "2009" 0 "2010" 430.375 "2011" 33283.06
"1162" "pinoxaden" "2009" 0 "2010" 430.375 "2015" 81917.0171
"1163" "pinoxaden" "2009" 0 "2010" 430.375 "2017" 75152.3105
"1164" "pinoxaden" "2009" 0 "2010" 430.375 "2012" 49300.237
"1165" "piperonyl" "2008" 0 "2009" 4132.728 "2009" 4132.728
"1166" "piperonyl" "2008" 0 "2009" 4132.728 "2011" 5242.99062
"1167" "piperonyl" "2008" 0 "2009" 4132.728 "2010" 4951.875
"1168" "poivre" "2010" 0 "2011" 0.48 "2011" 0.48
"1169" "poivre" "2010" 0 "2011" 0.48 "2017" 717.264
"1170" "poivre" "2010" 0 "2011" 0.48 "2019" 78.69
"1171" "poivre" "2010" 0 "2011" 0.48 "2012" 1.17
"1172" "poivre" "2010" 0 "2011" 0.48 "2018" 2074.02
"1173" "poivre" "2010" 0 "2011" 0.48 "2013" 1038.87
"1174" "poivre" "2010" 0 "2011" 0.48 "2014" 734.79
"1175" "poivre" "2010" 0 "2011" 0.48 "2016" 1138.674
"1176" "poivre" "2010" 0 "2011" 0.48 "2015" 711.54
"1177" "poix" "2016" 0 "2017" 14.555514 "2014" 0
"1178" "poix" "2016" 0 "2017" 14.555514 "2018" 11.70186
"1179" "poix" "2016" 0 "2017" 14.555514 "2016" 0
"1180" "poix" "2016" 0 "2017" 14.555514 "2019" 0
"1181" "poix" "2016" 0 "2017" 14.555514 "2015" 0
"1182" "poix" "2016" 0 "2017" 14.555514 "2011" 37.34976
"1183" "poix" "2016" 0 "2017" 14.555514 "2009" 52.0128
"1184" "poix" "2016" 0 "2017" 14.555514 "2017" 14.555514
"1185" "poix" "2016" 0 "2017" 14.555514 "2012" 28.25088
"1186" "poix" "2016" 0 "2017" 14.555514 "2010" 15.24096
"1187" "poix" "2016" 0 "2017" 14.555514 "2013" 0
"1188" "poix" "2008" 0 "2009" 52.0128 "2014" 0
"1189" "poix" "2008" 0 "2009" 52.0128 "2018" 11.70186
"1190" "poix" "2008" 0 "2009" 52.0128 "2016" 0
"1191" "poix" "2008" 0 "2009" 52.0128 "2019" 0
"1192" "poix" "2008" 0 "2009" 52.0128 "2015" 0
"1193" "poix" "2008" 0 "2009" 52.0128 "2011" 37.34976
"1194" "poix" "2008" 0 "2009" 52.0128 "2009" 52.0128
"1195" "poix" "2008" 0 "2009" 52.0128 "2017" 14.555514
"1196" "poix" "2008" 0 "2009" 52.0128 "2012" 28.25088
"1197" "poix" "2008" 0 "2009" 52.0128 "2010" 15.24096
"1198" "poix" "2008" 0 "2009" 52.0128 "2013" 0
"1199" "polybutene" "2008" 0 "2009" 2730.6038825 "2014" 9623.16576
"1200" "polybutene" "2008" 0 "2009" 2730.6038825 "2016" 14814.8858
"1201" "polybutene" "2008" 0 "2009" 2730.6038825 "2009" 2730.6038825
"1202" "polybutene" "2008" 0 "2009" 2730.6038825 "2015" 13999.8794
"1203" "polybutene" "2008" 0 "2009" 2730.6038825 "2010" 4713.681635179
"1204" "polybutene" "2008" 0 "2009" 2730.6038825 "2018" 13113.24131
"1205" "polybutene" "2008" 0 "2009" 2730.6038825 "2011" 5539.880872301
"1206" "polybutene" "2008" 0 "2009" 2730.6038825 "2017" 13552.004635
"1207" "polybutene" "2008" 0 "2009" 2730.6038825 "2019" 10713.39191
"1208" "polybutene" "2008" 0 "2009" 2730.6038825 "2012" 7788.7836
"1209" "polybutene" "2008" 0 "2009" 2730.6038825 "2013" 8720.32928
"1210" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2017" 7297.233265
"1211" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2018" 7060.97609
"1212" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2016" 7977.2462
"1213" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2013" 4695.56192
"1214" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2019" 5768.74949
"1215" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2015" 7538.3966
"1216" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2012" 4193.9604
"1217" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2014" 5181.70464
"1218" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2009" 1470.3251675
"1219" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2011" 2983.012777361
"1220" "polyisobutene" "2008" 0 "2009" 1470.3251675 "2010" 2538.136265069
"1221" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2014" 4776.39996
"1222" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2015" 3404.428932
"1223" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2017" 23711.45292
"1224" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2016" 15839.13804
"1225" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2009" 25809.475235988
"1226" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2019" 30799.81008
"1227" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2013" 50647.564368
"1228" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2010" 6479.950943929
"1229" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2011" 20535.974711965
"1230" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2018" 25439.30772
"1231" "polymere_carboxyl_sulfone_cationique" "2008" 0 "2009" 25809.475235988 "2012" 29496.374652
"1232" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2014" 5.18076
"1233" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2013" 35.30592
"1234" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2012" 135.81906
"1235" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2008" 256.4796
"1236" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2018" 1.24722
"1237" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2011" 50.72028
"1238" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2010" 0.1599
"1239" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2019" 0.3198
"1240" "poudre_de_corne" "2009" 0 "2010" 0.1599 "2015" 0.4797
"1241" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2014" 5.18076
"1242" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2013" 35.30592
"1243" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2012" 135.81906
"1244" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2008" 256.4796
"1245" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2018" 1.24722
"1246" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2011" 50.72028
"1247" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2010" 0.1599
"1248" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2019" 0.3198
"1249" "poudre_de_corne" "2017" 0 "2018" 1.24722 "2015" 0.4797
"1250" "procymidone" "2012" 0 "2013" 11 "2016" 2.5
"1251" "procymidone" "2012" 0 "2013" 11 "2010" 0.75
"1252" "procymidone" "2012" 0 "2013" 11 "2014" 15
"1253" "procymidone" "2012" 0 "2013" 11 "2009" 103.8
"1254" "procymidone" "2012" 0 "2013" 11 "2011" 0.5
"1255" "procymidone" "2012" 0 "2013" 11 "2008" 0
"1256" "procymidone" "2012" 0 "2013" 11 "2013" 11
"1257" "procymidone" "2015" 0 "2016" 2.5 "2016" 2.5
"1258" "procymidone" "2015" 0 "2016" 2.5 "2010" 0.75
"1259" "procymidone" "2015" 0 "2016" 2.5 "2014" 15
"1260" "procymidone" "2015" 0 "2016" 2.5 "2009" 103.8
"1261" "procymidone" "2015" 0 "2016" 2.5 "2011" 0.5
"1262" "procymidone" "2015" 0 "2016" 2.5 "2008" 0
"1263" "procymidone" "2015" 0 "2016" 2.5 "2013" 11
"1264" "procymidone" "2008" 0 "2009" 103.8 "2016" 2.5
"1265" "procymidone" "2008" 0 "2009" 103.8 "2010" 0.75
"1266" "procymidone" "2008" 0 "2009" 103.8 "2014" 15
"1267" "procymidone" "2008" 0 "2009" 103.8 "2009" 103.8
"1268" "procymidone" "2008" 0 "2009" 103.8 "2011" 0.5
"1269" "procymidone" "2008" 0 "2009" 103.8 "2008" 0
"1270" "procymidone" "2008" 0 "2009" 103.8 "2013" 11
"1271" "profoxydim" "2011" 0 "2012" 183 "2015" 265.4
"1272" "profoxydim" "2011" 0 "2012" 183 "2019" 5
"1273" "profoxydim" "2011" 0 "2012" 183 "2016" 331
"1274" "profoxydim" "2011" 0 "2012" 183 "2012" 183
"1275" "profoxydim" "2011" 0 "2012" 183 "2014" 399.4
"1276" "profoxydim" "2011" 0 "2012" 183 "2013" 47.4
"1277" "profoxydim" "2011" 0 "2012" 183 "2017" 908
"1278" "profoxydim" "2011" 0 "2012" 183 "2018" 5
"1279" "propachlore" "2015" 0 "2016" 4.8 "2009" 62065.632
"1280" "propachlore" "2015" 0 "2016" 4.8 "2012" 40.8
"1281" "propachlore" "2015" 0 "2016" 4.8 "2011" 103.2
"1282" "propachlore" "2015" 0 "2016" 4.8 "2010" 580.32
"1283" "propachlore" "2015" 0 "2016" 4.8 "2016" 4.8
"1284" "propachlore" "2015" 0 "2016" 4.8 "2008" 57144.96
"1285" "propargite" "2013" 0 "2014" 22.8 "2010" 11836.278
"1286" "propargite" "2013" 0 "2014" 22.8 "2014" 22.8
"1287" "propargite" "2013" 0 "2014" 22.8 "2008" 16212.63
"1288" "propargite" "2013" 0 "2014" 22.8 "2015" 5.985
"1289" "propargite" "2013" 0 "2014" 22.8 "2011" 8337.447
"1290" "propargite" "2013" 0 "2014" 22.8 "2012" 139.074
"1291" "propargite" "2013" 0 "2014" 22.8 "2009" 13510.135
"1292" "proquinazid" "2008" 0 "2009" 47.2 "2018" 5467.27004
"1293" "proquinazid" "2008" 0 "2009" 47.2 "2015" 5085.1504
"1294" "proquinazid" "2008" 0 "2009" 47.2 "2019" 3238.42932
"1295" "proquinazid" "2008" 0 "2009" 47.2 "2014" 6800.2604
"1296" "proquinazid" "2008" 0 "2009" 47.2 "2013" 7203.4372
"1297" "proquinazid" "2008" 0 "2009" 47.2 "2010" 2566.462
"1298" "proquinazid" "2008" 0 "2009" 47.2 "2017" 5488.30788
"1299" "proquinazid" "2008" 0 "2009" 47.2 "2012" 5101.1062
"1300" "proquinazid" "2008" 0 "2009" 47.2 "2011" 4417.8228
"1301" "proquinazid" "2008" 0 "2009" 47.2 "2009" 47.2
"1302" "proquinazid" "2008" 0 "2009" 47.2 "2016" 5828.88116
"1303" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2019" 257.73462
"1304" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2014" 355.81476
"1305" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2015" 378.62706
"1306" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2012" 0
"1307" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2013" 0
"1308" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2017" 126.3474
"1309" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2018" 15.4938
"1310" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2009" 0
"1311" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2010" 0
"1312" "pseudomonas_chlororaphis_souche_ma_342" "2013" 0 "2014" 355.81476 "2016" 1237.01316
"1313" "pyriofenone" "2013" 0 "2014" 4.8 "2017" 6431.6775
"1314" "pyriofenone" "2013" 0 "2014" 4.8 "2018" 7414.5144
"1315" "pyriofenone" "2013" 0 "2014" 4.8 "2015" 2095.8042
"1316" "pyriofenone" "2013" 0 "2014" 4.8 "2016" 5890.8768
"1317" "pyriofenone" "2013" 0 "2014" 4.8 "2019" 4428.5034
"1318" "pyriofenone" "2013" 0 "2014" 4.8 "2014" 4.8
"1319" "pyroxsulame" "2008" 0 "2009" 515.60718 "2010" 15409.1976554
"1320" "pyroxsulame" "2008" 0 "2009" 515.60718 "2019" 5964.705227
"1321" "pyroxsulame" "2008" 0 "2009" 515.60718 "2011" 16714.2367652
"1322" "pyroxsulame" "2008" 0 "2009" 515.60718 "2018" 10237.3756309
"1323" "pyroxsulame" "2008" 0 "2009" 515.60718 "2009" 515.60718
"1324" "pyroxsulame" "2008" 0 "2009" 515.60718 "2012" 13013.1911078
"1325" "pyroxsulame" "2008" 0 "2009" 515.60718 "2015" 14740.8067628
"1326" "pyroxsulame" "2008" 0 "2009" 515.60718 "2013" 18024.1885435
"1327" "pyroxsulame" "2008" 0 "2009" 515.60718 "2016" 11540.0473861
"1328" "pyroxsulame" "2008" 0 "2009" 515.60718 "2017" 10583.1562194
"1329" "pyroxsulame" "2008" 0 "2009" 515.60718 "2014" 15886.214301
"1330" "quinoclamine" "2008" 0 "2009" 43.25 "2011" 1030.075
"1331" "quinoclamine" "2008" 0 "2009" 43.25 "2018" 601.8125
"1332" "quinoclamine" "2008" 0 "2009" 43.25 "2015" 744.825
"1333" "quinoclamine" "2008" 0 "2009" 43.25 "2016" 635.8
"1334" "quinoclamine" "2008" 0 "2009" 43.25 "2013" 1012.275
"1335" "quinoclamine" "2008" 0 "2009" 43.25 "2019" 510.625
"1336" "quinoclamine" "2008" 0 "2009" 43.25 "2012" 1061.675
"1337" "quinoclamine" "2008" 0 "2009" 43.25 "2010" 874.3275
"1338" "quinoclamine" "2008" 0 "2009" 43.25 "2009" 43.25
"1339" "quinoclamine" "2008" 0 "2009" 43.25 "2014" 1050.525
"1340" "quinoclamine" "2008" 0 "2009" 43.25 "2017" 526.7375
"1341" "sedaxane" "2011" 0 "2012" 3803.7564 "2013" 13011.94175
"1342" "sedaxane" "2011" 0 "2012" 3803.7564 "2014" 24812.6382
"1343" "sedaxane" "2011" 0 "2012" 3803.7564 "2018" 37961.7731
"1344" "sedaxane" "2011" 0 "2012" 3803.7564 "2012" 3803.7564
"1345" "sedaxane" "2011" 0 "2012" 3803.7564 "2019" 41287.324875
